@RELATION Census

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 {0,1}

@DATA
18,9,1.841e+05,2,10,3,15,2,1,0,0,0,25,1,1
60,1,1.0334e+05,4,9,1,2,3,1,0,15024,0,40,1,0
36,5,1.3579e+05,8,5,1,2,3,1,0,0,0,25,1,1
30,1,2.2736e+05,2,10,3,2,5,1,0,0,0,40,1,1
40,6,86912,14,16,1,6,3,1,0,0,0,50,1,0
21,1,83033,2,10,3,9,2,1,1,2176,0,20,1,1
25,1,1.7258e+05,1,13,3,6,4,1,1,0,0,40,1,1
56,6,2.7411e+05,11,14,2,6,4,1,0,0,1669,40,1,1
42,1,1.878e+05,2,10,1,5,3,1,0,99999,0,55,1,0
26,1,4.8382e+05,9,4,3,7,5,1,0,0,0,40,16,1
66,3,2.2054e+05,4,9,1,9,1,1,1,0,0,40,1,0
48,1,1.5295e+05,9,4,1,2,3,1,0,0,0,32,36,1
35,1,2.3976e+05,2,10,3,4,5,1,0,0,0,50,1,1
41,1,1.7791e+05,11,14,1,6,3,1,0,0,0,45,1,0
19,1,2.0014e+05,2,10,3,4,2,1,1,0,0,20,1,1
55,2,1.1163e+05,4,9,1,4,3,1,0,0,0,40,1,1
42,2,3.3651e+05,1,13,1,2,3,1,0,15024,0,60,1,0
45,1,1.6292e+05,2,10,2,11,4,1,0,0,0,50,1,1
29,1,1.1666e+05,1,13,3,7,4,1,0,0,0,40,1,1
42,2,24763,14,16,1,6,3,1,0,15024,0,40,1,0
65,1,2.2558e+05,4,9,2,4,4,1,1,0,0,20,1,1
30,1,1.691e+05,6,12,3,3,6,3,0,0,0,40,12,1
43,1,2.1289e+05,2,10,1,2,3,1,0,0,0,40,1,1
61,1,93997,9,4,1,8,3,1,0,0,0,40,9,1
22,1,1.8992e+05,2,10,3,3,4,1,1,0,0,50,1,1
23,1,2.7442e+05,3,7,4,3,5,1,1,0,0,40,1,1
34,1,1.8825e+05,4,9,1,8,3,1,0,0,0,40,1,1
51,1,2.8421e+05,4,9,5,6,5,1,1,0,0,35,1,1
21,1,1.9826e+05,2,10,3,9,2,1,1,0,0,15,1,1
31,1,3.6852e+05,6,12,3,6,4,3,0,0,0,40,1,1
34,1,1.6877e+05,6,12,3,9,4,1,1,0,0,35,1,1
33,4,1.2222e+05,2,10,1,5,1,2,1,0,0,40,1,0
32,1,1.362e+05,11,14,4,5,4,1,0,0,2824,55,1,0
44,1,1.7564e+05,3,7,1,4,3,1,0,0,0,40,1,0
21,6,1.7332e+05,2,10,3,3,2,2,0,0,0,20,1,1
75,5,31195,4,9,2,9,4,1,1,0,0,20,1,1
55,4,88876,11,14,1,5,3,3,0,0,0,60,1,0
43,2,1.7607e+05,4,9,1,3,1,1,1,0,0,16,1,1
31,1,2.153e+05,4,9,1,2,3,1,0,0,0,45,1,1
41,1,1.9843e+05,2,10,1,2,3,1,0,0,0,45,1,1
26,5,1.8096e+05,11,14,3,6,4,1,0,0,0,50,1,1
23,1,2.0613e+05,7,11,3,2,5,2,1,0,0,40,1,1
42,4,65950,4,9,2,9,5,2,1,0,0,40,1,1
29,1,1.9762e+05,4,9,3,9,4,1,1,0,0,40,1,1
21,1,1.8536e+05,4,9,3,9,4,1,0,0,0,50,1,1
28,1,1.3489e+05,1,13,3,5,2,1,0,0,0,40,1,1
64,9,1.9304e+05,4,9,1,15,3,1,0,0,0,40,1,1
35,4,1.5363e+05,2,10,3,3,5,2,1,0,0,40,1,1
65,1,1.1589e+05,1,13,1,11,3,1,0,0,0,20,1,1
34,1,3.9445e+05,1,13,3,6,4,1,0,2463,0,50,35,1
58,1,3.4396e+05,1,13,2,4,4,1,0,0,0,50,1,1
63,9,2.4799e+05,5,15,1,15,3,1,0,0,0,30,1,0
50,1,2.3896e+05,1,13,1,4,3,1,0,99999,0,60,42,0
59,1,1.5905e+05,4,9,2,3,4,1,1,0,0,40,1,1
46,1,4.2322e+05,1,13,1,5,3,1,0,7688,0,40,1,0
30,1,89735,7,11,1,6,3,1,0,0,0,40,1,0
28,1,31778,1,13,3,7,2,1,0,0,0,40,1,1
51,9,1.5733e+05,15,3,1,15,3,2,0,0,0,8,1,1
47,1,2.3351e+05,11,14,2,4,4,1,0,27828,0,60,1,0
30,1,3.2711e+05,1,13,2,4,4,1,0,0,1564,40,1,0
34,1,2.3654e+05,4,9,3,2,2,1,0,0,0,40,1,1
51,6,1.9448e+05,2,10,2,6,4,1,1,0,0,40,1,1
41,1,3.0351e+05,4,9,1,5,3,1,0,0,0,40,1,1
57,1,1.7124e+05,2,10,1,6,3,1,0,0,0,40,1,0
28,2,39388,7,11,1,10,3,1,0,0,0,60,1,1
62,5,1.9722e+05,4,9,5,3,4,1,1,0,0,18,1,1
22,6,1.5199e+05,2,10,3,1,2,1,0,0,0,20,1,1
38,1,3.7452e+05,1,13,1,6,3,1,0,0,0,40,1,0
34,9,2.6735e+05,3,7,3,15,4,1,0,0,0,30,1,1
45,5,3.6456e+05,4,9,1,11,3,1,0,0,0,40,1,0
37,1,1.8604e+05,6,12,1,2,3,1,0,0,0,55,1,1
21,1,47541,4,9,2,8,6,1,0,0,0,40,1,1
49,1,1.5111e+05,4,9,3,2,4,2,0,0,0,40,1,1
24,1,5.0051e+05,4,9,3,3,2,2,0,0,0,40,1,1
47,1,1.3811e+05,1,13,2,5,4,1,0,0,2258,40,1,0
20,4,2.2552e+05,2,10,3,1,2,1,1,0,0,24,1,1
27,1,1.5329e+05,5,15,1,6,1,1,1,0,0,50,1,0
40,1,1.6989e+05,4,9,4,3,4,1,1,0,0,40,1,1
19,9,1.1278e+05,2,10,3,15,2,1,1,0,0,30,1,1
31,5,1.7578e+05,1,13,2,6,4,1,1,0,0,40,1,1
43,1,55213,4,9,1,8,3,1,0,0,1977,52,1,0
48,1,38950,1,13,1,5,3,1,0,15024,0,50,1,0
64,2,65991,4,9,1,10,3,1,0,7298,0,45,1,0
39,1,1.7433e+05,4,9,4,2,5,1,0,0,0,40,1,1
50,1,35224,4,9,1,2,3,1,0,0,0,40,1,1
52,1,1.7562e+05,7,11,2,3,5,1,1,0,0,40,1,1
44,1,1.6468e+05,11,14,1,6,1,1,1,0,0,45,1,1
50,9,87263,4,9,1,15,3,1,0,0,0,55,1,0
54,1,1.6367e+05,4,9,1,11,3,1,0,0,1887,65,1,0
17,2,1.8132e+05,13,6,3,10,2,1,0,0,0,35,1,1
33,4,1.7795e+05,4,9,1,9,3,2,0,0,0,40,1,1
28,1,47168,13,6,3,8,2,1,1,0,0,40,1,1
39,2,1.9002e+05,1,13,1,4,3,1,0,0,0,60,1,1
33,1,1.6878e+05,7,11,3,2,5,1,0,0,0,40,1,1
59,1,1.7529e+05,9,4,3,3,6,1,0,0,0,32,1,1
74,1,1.4546e+05,12,2,5,12,4,2,1,0,0,15,1,1
54,1,1.5976e+05,2,10,1,13,3,1,0,0,0,40,1,0
31,1,1.1336e+05,6,12,1,8,3,1,0,0,0,55,1,1
31,1,4.8774e+05,2,10,4,4,5,1,1,0,0,40,1,1
20,1,3.0471e+05,2,10,3,4,2,3,1,0,0,20,1,1
54,5,1.8585e+05,11,14,1,6,3,1,0,0,1977,40,1,0
42,1,2.1289e+05,7,11,1,9,3,1,0,2407,0,40,1,1
57,2,3.1546e+05,5,15,1,6,3,1,0,0,0,36,1,1
49,1,1.3564e+05,4,9,5,2,5,3,1,0,0,40,30,1
40,1,2.2098e+05,14,16,1,5,3,3,0,3103,0,40,27,0
19,9,1.1744e+05,4,9,3,15,2,1,0,0,0,30,1,1
38,1,2.0268e+05,4,9,3,9,4,1,0,0,0,40,1,1
39,1,1.6487e+05,4,9,1,8,3,1,0,0,0,42,1,0
43,1,1.9181e+05,6,12,1,4,3,1,0,7688,0,50,1,0
32,9,2.2716e+05,2,10,2,15,4,1,0,0,0,40,1,1
57,1,1.5808e+05,1,13,1,4,1,1,1,0,0,40,1,1
38,1,1.911e+05,5,15,1,6,3,1,0,0,0,99,1,0
25,1,1.937e+05,1,13,3,3,4,1,1,0,0,38,1,1
40,1,1.4305e+05,1,13,3,6,4,1,1,0,0,45,1,1
34,1,2.063e+05,1,13,1,5,3,1,0,0,0,48,1,0
35,2,1.8856e+05,4,9,2,10,2,1,0,0,0,50,1,1
53,1,35102,2,10,2,9,4,1,1,0,0,34,1,1
21,1,2.0306e+05,2,10,3,8,5,1,0,0,0,40,1,1
43,1,3.0993e+05,1,13,1,2,3,1,0,0,0,40,1,1
43,2,2.4343e+05,4,9,1,2,3,1,0,0,0,60,1,1
22,1,1.7711e+05,7,11,3,6,5,2,1,0,0,35,1,1
64,2,1.1393e+05,4,9,1,4,3,1,0,0,0,35,1,1
19,9,2.9151e+05,10,8,3,15,2,1,0,0,0,28,1,1
40,1,2.2201e+05,11,14,3,6,4,1,1,3325,0,40,1,1
34,1,1.8682e+05,4,9,1,7,3,1,0,0,0,70,1,1
46,1,1.9277e+05,4,9,1,9,1,1,1,0,0,40,1,1
35,1,2.3496e+05,4,9,3,8,6,1,0,0,0,40,13,1
32,1,83253,2,10,1,11,3,1,0,0,0,60,1,1
26,1,2.4899e+05,2,10,3,2,2,1,0,0,0,40,1,1
25,1,3.4616e+05,4,9,3,2,4,1,0,0,0,40,1,1
55,1,2.7266e+05,1,13,1,1,3,1,0,0,0,55,1,0
22,1,60552,2,10,3,4,2,1,1,0,0,40,1,1
29,6,33798,2,10,2,9,2,1,0,0,0,20,1,1
38,2,1.1216e+05,4,9,1,5,3,1,0,0,0,99,1,1
55,1,2.0099e+05,2,10,5,3,4,1,1,0,0,35,1,1
26,1,98155,4,9,1,5,3,1,0,0,0,40,1,1
34,3,79586,1,13,3,6,4,5,0,0,0,60,1,1
25,6,1.4306e+05,4,9,3,9,2,1,1,0,0,40,1,1
39,1,1.0115e+05,4,9,2,6,4,1,1,4650,0,40,1,1
18,9,2.8445e+05,3,7,3,15,2,1,0,0,0,25,1,1
58,6,1.5902e+05,8,5,1,10,3,1,0,0,0,40,1,1
34,5,3.5327e+05,7,11,3,2,2,1,1,0,0,40,1,1
29,2,1.6231e+05,2,10,3,5,2,3,0,0,0,45,30,1
49,6,2.3196e+05,14,16,2,6,5,1,0,0,0,50,1,0
38,1,1.8194e+05,1,13,3,9,4,1,1,0,0,35,1,1
21,1,1.636e+05,2,10,3,3,2,1,0,0,0,35,1,1
28,1,1.3086e+05,1,13,1,6,3,1,0,0,0,40,1,0
42,1,2.0888e+05,2,10,1,5,1,1,1,0,0,40,21,0
29,2,58744,6,12,3,3,2,1,0,0,0,60,1,1
48,1,1.1664e+05,4,9,2,9,5,1,1,0,0,45,1,1
40,1,69333,1,13,1,10,3,1,0,0,0,40,1,1
36,1,3.2081e+05,2,10,1,2,3,1,0,0,0,40,1,0
34,1,1.9789e+05,1,13,1,4,3,1,0,0,0,60,1,0
57,2,2.5391e+05,12,2,1,4,3,1,0,0,0,35,13,1
24,1,89154,8,5,3,3,4,1,0,0,0,40,21,1
32,1,3.7232e+05,8,5,4,3,5,1,1,0,0,23,13,1
18,2,2.9609e+05,4,9,3,4,2,1,0,0,0,48,42,1
39,1,1.9261e+05,4,9,1,11,3,1,0,0,0,56,1,1
39,1,4.0349e+05,3,7,2,11,2,1,0,0,0,40,1,1
18,1,1.6965e+05,3,7,3,3,2,1,1,0,0,12,1,1
20,1,2.1747e+05,2,10,3,2,2,1,0,0,0,40,1,1
27,9,1.621e+05,8,5,3,15,2,1,1,0,0,40,1,1
54,1,1.7591e+05,13,6,1,11,3,1,0,0,0,40,1,1
40,2,1.7953e+05,4,9,1,11,3,1,0,0,0,75,1,0
27,1,1.4962e+05,2,10,1,9,3,1,0,0,0,30,1,1
27,1,2.8915e+05,4,9,3,8,2,1,1,0,0,40,1,1
43,4,3.4772e+05,1,13,3,1,4,1,0,0,0,50,1,1
22,1,4.0698e+05,1,13,3,5,6,1,1,0,0,40,1,1
17,1,1.932e+05,3,7,3,4,5,1,1,0,0,12,10,1
37,3,1.64e+05,6,12,1,4,3,1,0,0,0,50,1,0
49,1,1.7312e+05,13,6,4,5,4,2,0,4416,0,99,1,1
33,1,3.337e+05,7,11,3,3,5,2,0,0,0,40,1,1
21,6,48121,2,10,3,5,2,1,0,0,1602,10,1,1
45,1,1.8626e+05,4,9,2,2,4,1,0,0,0,40,1,1
33,1,1.0453e+05,4,9,1,7,3,1,0,0,0,40,1,1
25,1,1.041e+05,1,13,1,2,3,1,0,2829,0,60,1,1
71,1,2.1281e+05,4,9,1,4,3,1,0,0,0,36,1,1
23,5,2.0335e+05,1,13,3,6,2,1,1,0,0,45,1,1
41,1,1.3013e+05,5,15,1,6,3,1,0,0,0,80,1,0
21,9,2.7004e+05,13,6,3,15,5,1,1,0,0,30,1,1
47,1,2.1844e+05,4,9,6,4,5,1,1,0,0,20,32,1
30,1,1.5412e+05,1,13,3,4,4,1,0,0,0,65,1,1
40,1,1.9354e+05,2,10,1,9,1,1,1,0,0,40,36,1
44,1,84535,2,10,2,4,5,1,1,0,0,48,1,1
50,1,1.51e+05,11,14,1,6,3,1,0,0,1977,40,1,0
31,6,1.5767e+05,4,9,1,10,3,1,0,0,0,40,1,1
68,1,2.1742e+05,4,9,1,13,3,1,0,0,0,24,1,1
45,1,3.5889e+05,10,8,1,9,3,1,0,2407,0,50,1,1
38,1,1.8619e+05,1,13,3,6,2,1,0,0,0,40,1,1
78,3,2.1266e+05,3,7,1,5,3,1,0,0,0,10,1,1
31,3,31740,7,11,1,10,3,1,0,0,0,55,1,1
39,1,4.9879e+05,4,9,2,9,4,1,0,0,0,40,1,1
36,2,35945,9,4,1,8,3,1,0,7298,0,45,1,0
46,5,1.6257e+05,11,14,2,6,5,1,1,0,0,50,5,1
30,1,1.1886e+05,2,10,1,9,3,3,0,0,0,50,1,0
34,1,2.0661e+05,2,10,3,4,5,1,0,0,0,35,1,1
30,4,4.2306e+05,4,9,4,9,6,2,0,0,0,35,1,1
47,1,1.9196e+05,1,13,1,4,3,2,0,0,0,40,1,0
40,1,2.2393e+05,2,10,1,9,1,1,1,0,0,17,1,0
62,9,1.2925e+05,4,9,1,15,3,1,0,0,0,40,1,1
44,2,1.9549e+05,4,9,1,4,3,2,0,0,0,70,11,1
40,1,1.1458e+05,4,9,2,2,6,1,1,0,0,40,12,1
20,1,1.1922e+05,2,10,3,11,2,1,0,0,0,40,1,1
45,1,2.4055e+05,1,13,1,5,3,1,0,0,0,40,1,0
55,1,1.9907e+05,1,13,1,5,3,1,0,15024,0,42,1,0
51,1,1.4408e+05,4,9,3,8,2,1,1,0,0,40,1,1
38,1,3.5868e+05,2,10,1,7,3,1,0,0,0,40,1,1
49,5,59612,11,14,1,6,3,1,0,0,0,40,1,0
49,6,3.9159e+05,1,13,1,5,3,1,0,15024,0,40,1,0
30,5,1.0135e+05,4,9,4,3,5,1,1,0,0,26,1,1
20,1,1.1762e+05,2,10,3,5,2,1,0,0,0,40,1,1
34,1,2.3124e+05,8,5,4,10,5,2,0,0,0,40,1,1
42,5,1.4305e+05,4,9,5,11,5,1,1,0,0,40,1,1
46,1,3.2686e+05,11,14,1,4,3,1,0,0,2415,65,1,0
43,1,2.0364e+05,1,13,3,6,4,1,1,0,0,40,1,0
62,1,88579,4,9,3,9,4,1,1,0,0,38,1,1
21,1,2.4052e+05,2,10,3,8,2,1,1,0,0,70,1,1
58,5,1.5665e+05,12,2,5,7,5,2,0,0,0,40,1,1
30,1,1.4339e+05,1,13,1,9,1,1,1,0,0,40,1,1
37,1,3.6547e+05,4,9,4,2,5,1,0,0,0,70,8,1
22,6,2.6471e+05,1,13,3,1,2,1,1,0,0,40,1,1
64,6,2.2383e+05,8,5,3,9,4,1,1,0,0,38,1,1
42,1,1.5437e+05,4,9,1,11,3,1,0,0,0,50,1,0
43,6,2.4252e+05,4,9,1,2,3,1,0,0,0,40,1,1
34,1,1.2457e+05,2,10,2,9,4,1,1,0,0,40,1,1
25,1,2.0923e+05,4,9,3,3,2,1,1,0,0,6,1,1
21,1,1.6223e+05,2,10,3,9,2,1,0,0,0,40,1,1
45,4,60267,4,9,1,9,3,1,0,0,0,40,1,0
55,2,76901,6,12,1,5,3,1,0,0,0,55,1,0
24,1,1.3788e+05,4,9,3,2,2,1,0,0,0,50,1,1
70,2,3.4791e+05,2,10,1,5,3,1,0,0,0,35,1,1
27,5,1.3892e+05,1,13,3,6,4,1,0,0,0,35,1,1
34,1,5.3238e+05,2,10,1,2,3,1,0,0,0,40,1,1
57,1,31532,1,13,1,11,3,1,0,0,0,40,1,1
37,2,30973,4,9,1,5,3,1,0,0,0,40,1,1
52,1,1.173e+05,12,2,1,5,3,1,0,0,0,50,1,0
32,1,2.9528e+05,4,9,1,2,3,1,0,0,0,48,1,1
42,1,1.9079e+05,7,11,1,2,3,1,0,0,0,40,1,1
24,1,2.4621e+05,1,13,3,8,2,2,1,0,0,40,1,1
50,1,1.3078e+05,4,9,1,7,3,2,0,0,0,40,1,1
36,1,1.8621e+05,6,12,1,2,3,1,0,0,0,50,1,1
42,1,1.7553e+05,4,9,1,8,3,1,0,0,0,40,1,1
40,1,2.0703e+05,4,9,3,9,4,1,1,6849,0,38,1,1
39,4,82622,1,13,3,9,4,1,0,0,0,45,1,1
51,1,1.9969e+05,1,13,1,5,3,1,0,0,1977,60,42,0
38,6,3.1889e+05,1,13,1,13,3,2,0,0,0,52,1,1
18,1,2.5601e+05,4,9,3,3,2,1,0,0,0,40,1,1
63,2,2.1772e+05,15,3,3,4,4,1,1,0,0,3,1,1
50,1,2.058e+05,11,14,1,4,3,1,0,15024,0,40,1,0
82,2,2.4049e+05,4,9,1,2,3,1,0,0,0,40,32,1
33,1,1.5412e+05,4,9,2,7,2,1,0,0,0,45,1,1
37,1,69251,2,10,1,11,3,3,0,0,0,40,1,1
24,1,3.3351e+05,4,9,6,11,2,1,0,0,0,40,23,1
31,1,1.6852e+05,1,13,3,5,5,1,1,0,0,50,1,1
59,1,1.9357e+05,4,9,2,8,2,1,1,0,0,40,1,1
18,1,4.269e+05,10,8,3,10,2,1,0,0,0,55,1,1
47,2,1.3183e+05,2,10,1,4,3,1,0,0,0,40,1,1
48,1,79646,3,7,1,10,3,1,0,0,0,50,1,1
27,1,1.6703e+05,1,13,3,6,5,5,1,0,0,33,1,1
34,1,73199,3,7,3,3,2,3,0,0,0,40,8,1
50,1,1.1406e+05,7,11,1,13,3,1,0,0,0,84,1,1
57,2,1.1042e+05,2,10,1,10,3,1,0,0,0,75,1,1
60,1,33266,4,9,1,13,3,1,0,0,0,40,1,1
39,1,1.5441e+05,4,9,1,9,3,1,0,0,0,40,1,0
56,9,1.5454e+05,2,10,2,15,5,1,1,0,0,50,1,0
18,1,27780,4,9,3,4,2,1,1,0,0,25,1,1
26,1,1.4291e+05,6,12,1,6,1,1,1,0,0,75,1,1
37,1,1.9099e+05,2,10,1,4,1,1,1,7298,0,40,1,0
20,1,3.1442e+05,4,9,3,4,2,1,1,0,0,30,1,1
29,5,2.7377e+05,11,14,3,6,4,1,0,0,0,45,1,1
30,1,1.7508e+05,4,9,2,11,4,1,0,0,0,52,1,1
21,1,63665,2,10,3,3,2,1,0,0,0,15,1,1
24,5,1.9342e+05,2,10,3,13,2,1,1,0,0,40,1,1
51,1,74275,4,9,1,8,3,1,0,0,0,40,1,1
31,1,1.2261e+05,4,9,2,9,5,1,1,0,0,40,1,1
45,1,2.2546e+05,1,13,1,6,3,1,0,0,1977,40,1,0
36,5,1.1689e+05,2,10,1,2,3,1,0,0,0,40,1,1
29,1,1.9697e+05,1,13,3,6,2,1,1,0,0,72,1,1
20,1,1.0531e+05,4,9,3,4,4,1,1,0,0,35,1,1
46,1,1.087e+05,2,10,5,9,4,1,1,0,0,60,1,1
44,1,1.7162e+05,4,9,1,11,3,1,0,0,0,45,1,1
39,1,3.8802e+05,4,9,2,5,4,1,1,0,0,38,1,1
39,1,1.8155e+05,1,13,2,5,4,1,0,0,0,55,1,1
45,1,1.7085e+05,4,9,1,8,3,1,0,0,0,44,1,0
28,1,1.8748e+05,2,10,1,5,3,1,0,0,0,55,1,1
44,1,2.7772e+05,2,10,1,9,1,1,1,0,0,35,1,1
48,5,4.9386e+05,4,9,1,5,3,2,0,7298,0,38,1,0
27,1,2.2075e+05,4,9,3,9,4,1,1,0,0,70,1,1
34,2,2.0977e+05,4,9,1,5,3,1,0,0,0,40,1,1
35,1,93225,4,9,1,2,3,1,0,0,0,40,1,1
28,4,3.4171e+05,4,9,3,2,4,1,0,0,0,40,1,1
25,1,2.3624e+05,5,15,3,6,4,1,1,0,0,30,1,1
21,1,1.2189e+05,2,10,3,4,2,2,1,0,0,20,1,1
18,1,3.1819e+05,3,7,3,3,2,1,0,0,0,15,1,1
63,2,1.1131e+05,9,4,5,10,5,1,1,0,0,10,1,1
18,1,1.9861e+05,3,7,3,4,2,2,1,0,0,8,1,1
32,1,1.9323e+05,4,9,1,2,3,1,0,0,0,40,1,1
25,9,1.0461e+05,3,7,3,15,5,1,1,0,0,40,1,1
19,1,1.7237e+05,3,7,3,11,2,1,0,0,0,20,1,1
23,1,60331,2,10,3,11,4,1,0,0,0,60,1,1
38,1,1.5457e+05,11,14,1,5,3,3,0,0,0,40,42,1
36,1,1.9294e+05,11,14,1,6,3,1,0,0,1977,60,1,0
43,1,1.3818e+05,4,9,2,3,4,2,1,0,1762,35,1,1
45,1,2.3857e+05,1,13,1,5,3,1,0,0,0,40,3,0
30,1,2.0807e+05,4,9,1,2,3,5,0,0,0,40,13,1
46,1,1.8181e+05,4,9,1,2,3,2,0,4064,0,40,1,1
24,4,2.8392e+05,2,10,2,9,5,2,1,0,0,25,1,1
42,1,1.0728e+05,2,10,3,5,4,1,1,0,2444,40,1,0
23,1,37783,2,10,3,4,2,1,1,0,0,40,1,1
27,1,2.6355e+05,4,9,3,9,4,1,0,0,0,50,1,1
48,1,2.5544e+05,2,10,3,7,4,1,0,0,0,40,1,1
31,3,3.4428e+05,4,9,3,2,4,1,0,0,0,44,1,1
31,1,70568,12,2,3,3,6,1,1,0,0,25,21,1
18,1,1.2783e+05,10,8,3,4,2,1,1,0,0,25,1,1
36,1,1.852e+05,4,9,3,4,4,1,1,0,0,40,1,1
58,1,1.2344e+05,1,13,1,5,3,1,0,7688,0,50,1,0
51,2,1.3632e+05,4,9,1,10,3,1,0,0,1579,40,1,1
22,1,1.8705e+05,4,9,3,9,2,1,1,0,0,40,1,1
72,1,1.7777e+05,13,6,1,4,3,1,0,0,0,15,1,1
61,1,68268,13,6,1,10,3,1,0,0,0,55,1,1
42,1,4.2486e+05,2,10,1,8,3,1,0,3908,0,40,1,1
37,4,81853,4,9,2,6,5,3,1,0,0,40,42,1
30,3,1.5355e+05,4,9,1,5,3,1,0,0,0,50,1,0
40,1,2.7139e+05,6,12,2,5,4,1,1,0,0,40,1,1
20,1,1.9815e+05,4,9,3,9,2,1,0,0,0,40,1,1
65,1,4.696e+05,1,13,1,4,3,1,0,0,0,15,1,1
36,1,1.6329e+05,2,10,2,4,5,1,1,0,0,40,1,1
37,1,2.9595e+05,4,9,3,8,4,1,0,0,0,40,1,1
33,2,1.2528e+05,2,10,1,4,3,1,0,0,0,60,1,1
64,5,1.8287e+05,4,9,5,3,5,1,1,0,0,40,1,1
61,2,1.1156e+05,1,13,1,10,3,1,0,0,0,20,1,0
38,1,34173,1,13,3,4,5,1,1,0,0,45,1,1
27,1,1.8363e+05,1,13,1,5,3,1,0,0,1977,50,1,0
24,1,1.9776e+05,1,13,3,6,2,3,1,0,0,40,8,1
39,1,98941,1,13,3,6,4,1,0,0,0,40,1,0
44,1,2.0547e+05,1,13,1,4,3,1,0,0,0,40,1,0
47,1,2.0666e+05,2,10,2,9,6,1,1,0,0,40,1,1
73,9,1.9139e+05,5,15,1,15,3,1,0,0,0,40,1,1
66,1,2.4466e+05,1,13,1,9,3,3,0,0,0,40,8,1
53,1,47396,2,10,1,9,3,1,0,0,0,50,1,0
43,6,2.7072e+05,1,13,1,5,3,1,0,0,0,55,1,0
57,6,32694,14,16,1,6,3,1,0,0,0,40,1,0
44,1,1.7126e+05,6,12,2,8,2,1,1,0,0,45,1,1
59,1,1.6998e+05,1,13,1,5,3,1,0,0,2002,50,1,1
52,2,2.1721e+05,4,9,5,3,6,2,1,0,0,40,1,1
46,1,2.1833e+05,2,10,3,2,2,1,0,0,0,40,1,1
20,1,3.8664e+05,2,10,3,3,2,1,1,0,0,40,1,1
37,4,1.2593e+05,4,9,1,9,3,1,0,0,0,40,1,0
41,2,1.5577e+05,2,10,1,5,3,1,0,0,0,50,1,1
39,4,4.3256e+05,4,9,1,9,3,2,0,0,1628,40,1,1
30,1,54929,4,9,1,4,3,1,0,0,0,55,1,1
59,1,1.6214e+05,2,10,2,8,4,1,0,0,0,56,1,1
22,1,2.565e+05,1,13,3,9,2,1,1,0,0,40,1,1
40,1,1.621e+05,4,9,2,9,5,1,1,0,0,30,1,1
39,2,1.0311e+05,1,13,1,6,3,1,0,0,0,50,1,1
24,1,2.2761e+05,13,6,2,7,5,1,1,0,0,58,1,1
63,1,1.767e+05,4,9,1,2,3,1,0,0,0,40,1,0
51,1,2.2002e+05,6,12,2,6,4,1,1,0,0,40,1,1
34,3,2.4298e+05,1,13,3,5,4,1,0,0,0,50,1,1
38,1,1.8785e+05,7,11,1,5,3,1,0,0,0,50,1,0
17,1,1.3264e+05,3,7,3,4,2,1,1,0,0,15,1,1
20,1,1.0889e+05,2,10,3,9,2,1,1,0,0,25,1,1
42,2,1.959e+05,4,9,1,2,3,1,0,0,0,40,1,1
41,1,1.1218e+05,1,13,1,4,1,1,1,0,0,12,1,0
56,5,3.9193e+05,4,9,1,5,3,1,0,0,0,40,1,1
17,1,1.9551e+05,13,6,3,4,2,1,0,0,0,5,1,1
31,1,43819,1,13,1,6,1,1,1,7688,0,43,1,0
23,1,1.4539e+05,2,10,1,4,1,1,1,0,0,40,1,1
33,9,1.8682e+05,2,10,3,15,2,1,0,0,0,40,1,1
36,5,1.0183e+05,1,13,4,6,4,1,0,0,0,40,1,1
37,1,82283,15,3,1,3,3,3,0,0,0,40,42,1
52,1,99602,4,9,4,2,2,2,1,0,0,40,1,1
28,1,2.1328e+05,4,9,1,5,3,1,0,0,0,50,1,1
59,1,4.2447e+05,4,9,1,2,3,1,0,0,0,40,42,1
30,1,1.7612e+05,13,6,3,8,6,3,0,0,0,40,12,1
32,1,38797,7,11,3,2,4,1,0,0,0,40,1,1
30,1,1.0186e+05,9,4,3,2,4,1,0,0,0,50,1,1
53,1,87158,4,9,1,2,3,2,0,0,0,40,1,1
54,2,2.0507e+05,13,6,1,2,3,1,0,0,0,36,1,1
26,1,56929,1,13,3,5,4,2,0,0,0,50,42,1
34,1,25322,1,13,6,8,4,3,0,0,2339,40,42,1
31,1,87950,7,11,2,4,4,4,1,0,0,40,1,1
34,1,1.5015e+05,4,9,3,9,2,1,0,0,0,40,1,1
58,1,1.4208e+05,4,9,2,1,4,1,0,4787,0,39,1,0
30,6,1.1214e+05,4,9,1,13,3,1,0,0,0,40,1,1
53,1,1.4922e+05,4,9,1,2,3,1,0,0,0,40,4,1
27,1,1.8997e+05,2,10,2,9,2,1,1,0,0,20,1,1
23,1,1.092e+05,15,3,1,7,3,1,0,0,0,40,13,1
